year,month,day,hour,day-ahead-forecast,actual-demand,error,abs-error,error-percentage,cost
2023,5,6,8,6399.0,6313.67,85.32999999999993,85.32999999999993,1.3515118781944562,85.32999999999993
2023,5,6,11,7130.0,6959.86,170.14000000000033,170.14000000000033,2.444589402660403,170.14000000000033
2023,5,6,14,7291.0,6989.95,301.0500000000002,301.0500000000002,4.306897760355943,301.0500000000002
2023,5,6,17,7193.0,7306.73,-113.72999999999956,113.72999999999956,1.5565102309788317,227.45999999999913
2023,5,6,20,7840.0,7920.15,-80.14999999999964,80.14999999999964,1.0119757832869285,160.29999999999927
2023,5,6,23,7258.0,7430.01,-172.01000000000022,172.01000000000022,2.3150709083837064,344.02000000000044
2023,5,0,2,5851.0,6005.13,-154.1300000000001,154.1300000000001,2.566638857110506,308.2600000000002
2023,5,0,5,5824.0,5909.37,-85.36999999999989,85.36999999999989,1.444654844763484,170.73999999999978
2023,5,0,8,7535.0,7738.82,-203.8199999999997,203.8199999999997,2.63373485880276,407.6399999999994
2023,5,0,11,7766.0,8415.66,-649.6599999999999,649.6599999999999,7.719655974694793,1299.3199999999997
2023,5,0,14,7896.0,8430.36,-534.3600000000006,534.3600000000006,6.338519351486776,1068.7200000000012
2023,5,0,17,7875.0,8469.75,-594.75,594.75,7.022049056937926,1189.5
2023,5,0,20,8468.0,8712.14,-244.13999999999945,244.13999999999945,2.8022965654821825,488.2799999999989
2023,5,0,23,7425.0,7538.07,-113.06999999999972,113.06999999999972,1.4999860707050972,226.13999999999945
2023,5,1,2,6148.0,6041.75,106.25,106.25,1.7585964331526462,106.25
2023,5,1,5,6090.0,6059.34,30.65999999999985,30.65999999999985,0.5059957025022502,30.65999999999985
2023,5,1,8,7919.0,7614.73,304.27000000000044,304.27000000000044,3.995808124516568,304.27000000000044
2023,5,1,11,8170.0,8079.7,90.30000000000018,90.30000000000018,1.1176157530601405,90.30000000000018
2023,5,1,14,8296.0,8071.26,224.73999999999975,224.73999999999975,2.7844475335945043,224.73999999999975
2023,5,1,17,8269.0,8341.52,-72.52000000000044,72.52000000000044,0.8693859152768373,145.04000000000087
2023,5,1,20,8609.0,8564.53,44.46999999999935,44.46999999999935,0.519234563951546,44.46999999999935
2023,5,1,23,7562.0,7545.63,16.36999999999989,16.36999999999989,0.2169467625632305,16.36999999999989
2023,5,2,2,5977.0,6148.88,-171.8800000000001,171.8800000000001,2.7953058117901164,343.7600000000002
2023,5,2,5,6019.0,6088.87,-69.86999999999989,69.86999999999989,1.147503559773815,139.73999999999978
2023,5,2,8,7590.0,7327.9,262.1000000000004,262.1000000000004,3.576740948975837,262.1000000000004
2023,5,2,11,7860.0,8028.46,-168.46000000000004,168.46000000000004,2.098285349867845,336.9200000000001
2023,5,2,14,8041.0,8208.43,-167.4300000000003,167.4300000000003,2.0397323239645133,334.8600000000006
2023,5,2,17,8010.0,8334.55,-324.5499999999993,324.5499999999993,3.894031471405166,649.0999999999985
2023,5,2,20,8552.0,8662.13,-110.1299999999992,110.1299999999992,1.2713962962920111,220.2599999999984
2023,5,2,23,7543.0,7498.38,44.61999999999989,44.61999999999989,0.5950618666965384,44.61999999999989
2023,5,3,2,6153.0,6086.32,66.68000000000029,66.68000000000029,1.0955717083557928,66.68000000000029
2023,5,3,5,6036.0,5998.29,37.71000000000004,37.71000000000004,0.6286791735644665,37.71000000000004
2023,5,3,8,7167.0,7485.49,-318.4899999999998,318.4899999999998,4.254764885131097,636.9799999999996
2023,5,3,11,8347.0,8061.06,285.9399999999996,285.9399999999996,3.5471761778227626,285.9399999999996
2023,5,3,14,8750.0,8450.42,299.5799999999999,299.5799999999999,3.5451492351859426,299.5799999999999
2023,5,3,17,8599.0,8746.45,-147.45000000000073,147.45000000000073,1.6858268211674532,294.90000000000146
2023,5,3,20,8679.0,8747.87,-68.8700000000008,68.8700000000008,0.7872773600888079,137.7400000000016
2023,5,3,23,7647.0,7655.09,-8.090000000000146,8.090000000000146,0.1056813179204966,16.18000000000029
2023,5,4,2,6148.0,6196.15,-48.14999999999964,48.14999999999964,0.7770954544354097,96.29999999999929
2023,5,4,5,6040.0,6105.07,-65.06999999999971,65.06999999999971,1.0658354449662284,130.13999999999942
2023,5,4,8,7425.0,7420.68,4.319999999999709,4.319999999999709,0.0582156891282161,4.319999999999709
2023,5,4,11,8302.0,8597.08,-295.0799999999999,295.0799999999999,3.432328185849148,590.1599999999999
2023,5,4,14,8700.0,6574.33,2125.67,2125.67,32.332876506047,2125.67
2023,5,4,17,8499.0,9266.3,-767.2999999999993,767.2999999999993,8.2805434747418,1534.5999999999985
2023,5,4,20,8774.0,9043.05,-269.0499999999993,269.0499999999993,2.9752130088852686,538.0999999999985
2023,5,4,23,7587.0,8032.58,-445.5799999999999,445.5799999999999,5.547159194181695,891.1599999999999
2023,5,5,2,6232.0,6718.6,-486.6000000000004,486.6000000000004,7.242580299467156,973.2000000000008
2023,5,5,5,6154.0,6401.16,-247.15999999999983,247.15999999999983,3.861175162001885,494.31999999999965
2023,5,5,8,6623.0,7109.96,-486.96,486.96,6.8489836792330765,973.92
2023,5,5,11,7642.0,8049.06,-407.0600000000004,407.0600000000004,5.057236497181042,814.1200000000008
2023,5,5,14,7870.0,8052.96,-182.96000000000004,182.96000000000004,2.27195962726749,365.9200000000001
2023,5,5,17,7848.0,8166.52,-318.52000000000044,318.52000000000044,3.9003149444316607,637.0400000000009
2023,5,5,20,8137.0,8225.7,-88.70000000000073,88.70000000000073,1.078327680319009,177.40000000000146
2023,5,5,23,7157.0,7320.16,-163.15999999999983,163.15999999999983,2.2289130292234027,326.31999999999965
2023,5,6,2,5946.0,6231.95,-285.9499999999998,285.9499999999998,4.58845144778119,571.8999999999996
2023,5,6,5,5820.0,6038.51,-218.51000000000025,218.51000000000025,3.618607901618118,437.0200000000005
2023,5,6,8,6182.0,6324.42,-142.42000000000007,142.42000000000007,2.251906103642707,284.84000000000015
2023,5,6,11,6867.0,6764.92,102.07999999999991,102.07999999999991,1.5089609337582697,102.07999999999991
2023,5,6,14,6990.0,6831.18,158.8199999999997,158.8199999999997,2.324927757722673,158.8199999999997
2023,5,6,17,7292.0,7375.18,-83.18000000000029,83.18000000000029,1.1278368799134433,166.36000000000058
2023,5,6,20,7875.0,7915.72,-40.720000000000255,40.720000000000255,0.5144194084682159,81.44000000000051
2023,5,6,23,7373.0,7488.68,-115.68000000000028,115.68000000000028,1.544731514766291,231.36000000000055
2023,5,0,2,5826.0,6085.16,-259.15999999999985,259.15999999999985,4.258885551078359,518.3199999999997
2023,5,0,5,5855.0,6003.52,-148.52000000000044,148.52000000000044,2.47388198923299,297.0400000000009
2023,5,0,8,7582.0,7684.02,-102.02000000000044,102.02000000000044,1.3276904536948164,204.04000000000087
2023,5,0,11,8396.0,8156.93,239.0699999999997,239.0699999999997,2.93088208431358,239.0699999999997
2023,5,0,14,8651.0,8496.59,154.40999999999983,154.40999999999983,1.8173173002345628,154.40999999999983
2023,5,0,17,8534.0,8711.04,-177.04000000000087,177.04000000000087,2.03236352949821,354.08000000000175
2023,5,0,20,8709.0,8706.36,2.639999999999418,2.639999999999418,0.0303226606756373,2.639999999999418
2023,5,0,23,7562.0,7670.42,-108.42000000000009,108.42000000000009,1.4134819214593213,216.84000000000017
2023,5,1,2,6237.0,6288.38,-51.38000000000011,51.38000000000011,0.8170625820958675,102.76000000000022
2023,5,1,5,6163.0,6218.57,-55.56999999999971,55.56999999999971,0.8936138051030977,111.13999999999942
2023,5,1,8,7720.0,7681.89,38.10999999999967,38.10999999999967,0.4961018707635708,38.10999999999967
2023,5,1,11,8576.0,8660.07,-84.06999999999971,84.06999999999971,0.9707773724692724,168.13999999999942
2023,5,1,14,8920.0,9238.46,-318.4599999999991,318.4599999999991,3.4471113150893027,636.9199999999983
2023,5,1,17,8689.0,9251.06,-562.0599999999995,562.0599999999995,6.075628090186417,1124.119999999999
2023,5,1,20,8769.0,9015.49,-246.48999999999975,246.48999999999975,2.734072135846191,492.9799999999995
2023,5,1,23,7722.0,7953.29,-231.29,231.29,2.908104696295495,462.58
2023,5,2,2,6377.0,6486.55,-109.55000000000018,109.55000000000018,1.6888792963902255,219.10000000000036
2023,5,2,5,6317.0,6413.37,-96.36999999999988,96.36999999999988,1.5026421366613791,192.73999999999975
2023,5,2,8,7817.0,7772.05,44.94999999999982,44.94999999999982,0.5783544881980921,44.94999999999982
2023,5,2,11,9228.0,9047.09,180.90999999999983,180.90999999999983,1.999648505762625,180.90999999999983
2023,5,2,14,10020.0,9691.38,328.6200000000008,328.6200000000008,3.3908483621527674,328.6200000000008
2023,5,2,17,9644.0,10141.99,-497.9899999999998,497.9899999999998,4.910180349221403,995.9799999999996
2023,5,2,20,9330.0,9685.91,-355.90999999999985,355.90999999999985,3.674512771644584,711.8199999999997
2023,5,2,23,8202.0,8649.91,-447.9099999999999,447.9099999999999,5.178204166286122,895.8199999999998
2023,5,3,2,6676.0,7076.19,-400.1899999999996,400.1899999999996,5.655444525938388,800.3799999999992
2023,5,3,5,6622.0,6859.27,-237.27000000000044,237.27000000000044,3.459114453870462,474.5400000000009
2023,5,3,8,7998.0,8400.57,-402.5699999999997,402.5699999999997,4.792174816708863,805.1399999999994
2023,5,3,11,8996.0,9671.96,-675.9599999999991,675.9599999999991,6.988862650383161,1351.9199999999983
2023,5,3,14,9805.0,10595.49,-790.4899999999998,790.4899999999998,7.460627115876658,1580.9799999999996
2023,5,3,17,9727.0,10472.69,-745.6900000000005,745.6900000000005,7.12032916089372,1491.380000000001
2023,5,3,20,9374.0,9644.5,-270.5,270.5,2.80470734615584,541.0
2023,5,3,23,8236.0,8550.37,-314.3700000000008,314.3700000000008,3.676682997343984,628.7400000000016
2023,5,4,2,7011.0,6977.37,33.63000000000011,33.63000000000011,0.4819867657871105,33.63000000000011
2023,5,4,5,6818.0,6787.92,30.079999999999927,30.079999999999927,0.4431401666489871,30.079999999999927
2023,5,4,8,8258.0,8093.73,164.27000000000044,164.27000000000044,2.0295957488080334,164.27000000000044
2023,5,4,11,9097.0,9191.86,-94.86000000000058,94.86000000000058,1.0320000522201227,189.72000000000116
2023,5,4,14,9613.0,9365.68,247.3199999999997,247.3199999999997,2.640705213075823,247.3199999999997
2023,5,4,17,9573.0,9132.59,440.4099999999999,440.4099999999999,4.822399779252105,440.4099999999999
2023,5,4,20,9418.0,8819.97,598.0300000000007,598.0300000000007,6.78040855014247,598.0300000000007
2023,5,4,23,8215.0,7777.91,437.09000000000015,437.09000000000015,5.619633037666933,437.09000000000015
2023,5,5,2,6659.0,6465.08,193.92000000000007,193.92000000000007,2.999498846108634,193.92000000000007
2023,5,5,5,6401.0,6214.46,186.54,186.54,3.001708917588977,186.54
2023,5,5,8,7351.0,7166.95,184.05000000000015,184.05000000000015,2.5680380077996943,184.05000000000015
2023,5,5,11,8315.0,6568.07,1746.9300000000003,1746.9300000000003,26.597310929999228,1746.9300000000003
2023,5,5,14,8356.0,7827.51,528.4899999999998,528.4899999999998,6.7517000936440805,528.4899999999998
2023,5,5,17,8506.0,7806.07,699.9300000000003,699.9300000000003,8.96648377480602,699.9300000000003
2023,5,5,20,8450.0,7975.22,474.77999999999975,474.77999999999975,5.953190006043717,474.77999999999975
2023,5,5,23,7560.0,7027.03,532.9700000000003,532.9700000000003,7.584569868066598,532.9700000000003
2023,5,6,2,6558.0,6074.49,483.5100000000002,483.5100000000002,7.959680565775897,483.5100000000002
2023,5,6,5,6308.0,5913.44,394.5600000000004,394.5600000000004,6.672258448551105,394.5600000000004
2023,5,6,8,6383.0,6365.88,17.11999999999989,17.11999999999989,0.2689337530710584,17.11999999999989
2023,5,6,11,7082.0,6770.14,311.8599999999997,311.8599999999997,4.606404003462257,311.8599999999997
2023,5,6,14,7339.0,6991.25,347.75,347.75,4.9740747362774895,347.75
2023,5,6,17,7450.0,7084.83,365.1700000000001,365.1700000000001,5.154252113318175,365.1700000000001
2023,5,6,20,8007.0,7876.33,130.67000000000007,130.67000000000007,1.6590213970212024,130.67000000000007
2023,5,6,23,7527.0,7403.98,123.02000000000044,123.02000000000044,1.6615387939999895,123.02000000000044
2023,5,0,2,6489.0,6028.26,460.7399999999998,460.7399999999998,7.643001463108753,460.7399999999998
2023,5,0,5,6376.0,5945.19,430.8100000000004,430.8100000000004,7.246362185228738,430.8100000000004
2023,5,0,8,7738.0,7703.39,34.60999999999967,34.60999999999967,0.4492827183876146,34.60999999999967
2023,5,0,11,8865.0,8293.2,571.7999999999993,571.7999999999993,6.894805382723186,571.7999999999993
2023,5,0,14,9451.0,8579.57,871.4300000000003,871.4300000000003,10.157035842122628,871.4300000000003
2023,5,0,17,9405.0,8599.09,805.9099999999999,805.9099999999999,9.37203820404252,805.9099999999999
2023,5,0,20,9249.0,8609.17,639.8299999999999,639.8299999999999,7.431959178410925,639.8299999999999
2023,5,0,23,8055.0,7878.2,176.80000000000018,176.80000000000018,2.244167449417382,176.80000000000018
2023,5,1,2,6278.0,7774.08,-1496.08,1496.08,19.24446365357701,2992.16
2023,5,1,5,6127.0,6365.12,-238.1199999999999,238.1199999999999,3.7410135237041855,476.2399999999998
2023,5,1,8,8031.0,7876.49,154.51000000000022,154.51000000000022,1.961660587393626,154.51000000000022
2023,5,1,11,10063.0,9209.55,853.4500000000007,853.4500000000007,9.267010874581286,853.4500000000007
2023,5,1,14,10961.0,9656.63,1304.3700000000008,1304.3700000000008,13.507507277383526,1304.3700000000008
2023,5,1,17,10819.0,9701.81,1117.1900000000005,1117.1900000000005,11.515273954035386,1117.1900000000005
2023,5,1,23,8558.0,8194.67,363.3299999999999,363.3299999999999,4.433735586667919,363.3299999999999
2023,5,2,2,6476.0,6771.82,-295.8199999999997,295.8199999999997,4.368397269862456,591.6399999999994
2023,5,2,5,6413.0,6541.45,-128.44999999999982,128.44999999999982,1.963631916471116,256.89999999999964
2023,5,2,8,7808.0,8062.08,-254.07999999999996,254.07999999999996,3.1515440184170824,508.1599999999999
2023,5,2,11,8898.0,9066.15,-168.14999999999964,168.14999999999964,1.8547012789331705,336.2999999999993
2023,5,2,23,7896.0,8154.54,-258.54,258.54,3.170503792979125,517.08
2023,5,3,2,6764.0,6579.29,184.71000000000004,184.71000000000004,2.8074457882233497,184.71000000000004
2023,5,3,5,6565.0,6418.12,146.8800000000001,146.8800000000001,2.2885206259777027,146.8800000000001
2023,5,3,14,10749.0,9866.93,882.0699999999997,882.0699999999997,8.939660056370114,882.0699999999997
2023,5,3,17,10722.0,9972.04,749.9599999999991,749.9599999999991,7.520627674979233,749.9599999999991
2023,5,4,2,6747.0,6931.28,-184.27999999999972,184.27999999999972,2.6586719913205026,368.55999999999943
2023,5,4,5,6540.0,6604.82,-64.81999999999971,64.81999999999971,0.9814044894486104,129.63999999999942
2023,5,4,14,8923.0,9182.31,-259.3099999999995,259.3099999999995,2.8240170501758217,518.619999999999
2023,5,4,17,8593.0,9101.32,-508.3199999999997,508.3199999999997,5.585123916091289,1016.6399999999994
2023,5,5,2,6573.0,6472.04,100.96000000000004,100.96000000000004,1.5599409150746912,100.96000000000004
2023,5,5,5,6270.0,6228.76,41.23999999999978,41.23999999999978,0.662090046815093,41.23999999999978
2023,5,5,14,8330.0,7694.88,635.1199999999999,635.1199999999999,8.25379992930364,635.1199999999999
2023,5,5,20,8214.0,8141.35,72.64999999999964,72.64999999999964,0.8923581469903595,72.64999999999964
2023,5,6,2,6620.0,6524.68,95.31999999999972,95.31999999999972,1.4609145582618566,95.31999999999972
2023,5,6,8,7046.0,6868.42,177.57999999999993,177.57999999999993,2.585456334935836,177.57999999999993
2023,5,6,11,8781.0,8104.71,676.29,676.29,8.344407141032805,676.29
2023,5,6,14,9895.0,8776.07,1118.9300000000003,1118.9300000000003,12.749784356779292,1118.9300000000003
2023,5,6,17,10280.0,8743.12,1536.8799999999992,1536.8799999999992,17.578164316628378,1536.8799999999992
2023,5,6,20,9969.0,9055.63,913.3700000000008,913.3700000000008,10.08621156120558,913.3700000000008
2023,5,0,2,7177.0,7175.78,1.2200000000002549,1.2200000000002549,0.01700163605908,1.2200000000002549
2023,5,0,5,6825.0,6905.33,-80.32999999999993,80.32999999999993,1.163304288136844,160.65999999999985
2023,5,0,8,8187.0,8458.82,-271.8199999999997,271.8199999999997,3.213450575848637,543.6399999999994
2023,5,0,11,10482.0,9387.45,1094.5499999999993,1094.5499999999993,11.659715897288391,1094.5499999999993
2023,5,0,14,11370.0,10318.45,1051.5499999999993,1051.5499999999993,10.19096860478075,1051.5499999999993
2023,5,0,17,11310.0,10496.49,813.5100000000002,813.5100000000002,7.750305101991239,813.5100000000002
2023,5,0,20,10322.0,10012.39,309.6100000000006,309.6100000000006,3.092268679106593,309.6100000000006
2023,5,0,23,9045.0,8809.03,235.96999999999932,235.96999999999932,2.678728531972298,235.96999999999932
2023,5,1,2,6938.0,7081.68,-143.6800000000003,143.6800000000003,2.028897097863788,287.3600000000006
2023,5,1,5,6646.0,6942.55,-296.5500000000002,296.5500000000002,4.271485261179253,593.1000000000004
2023,5,1,8,8263.0,8615.28,-352.28000000000065,352.28000000000065,4.0890139380263975,704.5600000000013
2023,5,1,11,9110.0,9193.38,-83.3799999999992,83.3799999999992,0.9069569625099716,166.7599999999984
2023,5,1,14,9442.0,9825.33,-383.3299999999999,383.3299999999999,3.9014465671890903,766.6599999999999
2023,5,1,17,9616.0,9817.37,-201.3700000000008,201.3700000000008,2.0511603413134147,402.7400000000016
2023,5,1,20,9340.0,9343.67,-3.6700000000000728,3.6700000000000728,0.0392779282658748,7.3400000000001455
2023,5,1,23,8266.0,8317.36,-51.36000000000058,51.36000000000058,0.6175036309598307,102.72000000000116
2023,5,2,2,6995.0,6887.51,107.48999999999978,107.48999999999978,1.560651091613657,107.48999999999978
2023,5,2,5,6773.0,6621.62,151.3800000000001,151.3800000000001,2.2861474986483685,151.3800000000001
2023,5,2,8,8666.0,8208.03,457.96999999999935,457.96999999999935,5.57953613717298,457.96999999999935
2023,5,2,11,9512.0,9161.74,350.2600000000002,350.2600000000002,3.823072909731123,350.2600000000002
2023,5,2,14,10037.0,9555.55,481.4500000000007,481.4500000000007,5.0384331618797535,481.4500000000007
2023,5,2,17,10118.0,9627.27,490.7299999999996,490.7299999999996,5.097291340120299,490.7299999999996
2023,5,2,20,9589.0,9284.69,304.3099999999995,304.3099999999995,3.277546153937282,304.3099999999995
2023,5,2,23,8526.0,8247.68,278.3199999999997,278.3199999999997,3.374524714828893,278.3199999999997
2023,5,3,2,6935.0,6884.47,50.52999999999975,50.52999999999975,0.733970806757815,50.52999999999975
2023,5,3,5,6667.0,6595.17,71.82999999999993,71.82999999999993,1.0891303787468698,71.82999999999993
2023,5,3,8,8340.0,8164.29,175.71000000000004,175.71000000000004,2.1521773479384008,175.71000000000004
2023,5,3,11,9453.0,9118.44,334.5599999999995,334.5599999999995,3.6690486530590696,334.5599999999995
2023,5,3,14,10152.0,9638.93,513.0699999999997,513.0699999999997,5.322893723680945,513.0699999999997
