year,month,day,hour,day-ahead-forecast,actual-demand,error,abs-error,error-percentage
2024,8,0,5,9264.0,9120.59,143.40999999999985,143.40999999999985,1.5723763484599116
2024,8,0,8,11158.0,11050.88,107.1200000000008,107.1200000000008,0.9693345688307249
2024,8,0,11,13037.0,12728.36,308.6399999999994,308.6399999999994,2.4248214223984816
2024,8,0,14,14332.0,13781.5,550.5,550.5,3.9944853608097812
2024,8,0,17,14487.0,13912.04,574.9599999999991,574.9599999999991,4.132823079864629
2024,8,0,20,13130.0,12466.91,663.0900000000001,663.0900000000001,5.318799927167198
2024,8,0,23,11832.0,11074.46,757.5400000000009,757.5400000000009,6.840423822019321
2024,8,1,2,9572.0,9426.56,145.4400000000005,145.4400000000005,1.5428746011270338
2024,8,1,5,8985.0,9156.04,-171.04000000000087,171.04000000000087,1.868056496039782
2024,8,1,8,10916.0,10924.99,-8.989999999999782,8.989999999999782,0.08228840484064318
2024,8,1,11,12751.0,12724.44,26.55999999999949,26.55999999999949,0.20873217210344414
2024,8,1,14,14001.0,13592.64,408.3600000000006,408.3600000000006,3.00427290062858
2024,8,1,17,14214.0,13800.8,413.2000000000007,413.2000000000007,2.9940293316329543
2024,8,1,20,12950.0,12475.94,474.0599999999995,474.0599999999995,3.799793843189367
2024,8,1,23,11545.0,11216.43,328.5699999999997,328.5699999999997,2.929363442735342
2024,8,2,2,9463.0,9626.8,-163.79999999999927,163.79999999999927,1.701499979224657
2024,8,2,5,8925.0,9230.91,-305.90999999999985,305.90999999999985,3.3139744618894547
2024,8,2,8,10730.0,10906.35,-176.35000000000036,176.35000000000036,1.616947924832784
2024,8,2,11,12651.0,12870.18,-219.1800000000003,219.1800000000003,1.7030064847577913
2024,8,2,14,13961.0,13758.32,202.6800000000003,202.6800000000003,1.4731449770030083
2024,8,2,17,14154.0,13638.74,515.2600000000002,515.2600000000002,3.7779149686847924
2024,8,2,20,12810.0,12493.61,316.3899999999994,316.3899999999994,2.5324145703283474
2024,8,2,23,11314.0,11090.14,223.86000000000058,223.86000000000058,2.0185498109131226
2024,8,3,2,9715.0,9708.76,6.239999999999782,6.239999999999782,0.06427185346017186
2024,8,3,5,9056.0,9051.22,4.780000000000655,4.780000000000655,0.05281056034435861
2024,8,3,8,10839.0,10242.75,596.25,596.25,5.821190598228014
2024,8,3,11,12878.0,12567.21,310.7900000000009,310.7900000000009,2.47302304966656
2024,8,3,14,14168.0,13689.34,478.65999999999985,478.65999999999985,3.4965893169429636
2024,8,3,17,14367.0,14008.96,358.0400000000009,358.0400000000009,2.5557928639956207
2024,8,3,20,13044.0,12774.85,269.14999999999964,269.14999999999964,2.1068740533156918
2024,8,3,23,11628.0,11461.23,166.77000000000044,166.77000000000044,1.4550794286477144
2024,8,4,2,9458.0,9870.56,-412.5599999999995,412.5599999999995,4.179702063510069
2024,8,4,5,8800.0,9395.58,-595.5799999999999,595.5799999999999,6.338938096424062
2024,8,4,8,10523.0,11160.13,-637.1299999999992,637.1299999999992,5.708983676713437
2024,8,4,11,12556.0,13192.23,-636.2299999999996,636.2299999999996,4.82276309615584
2024,8,4,14,13940.0,14221.46,-281.4599999999991,281.4599999999991,1.9791216935532578
2024,8,4,17,14135.0,14207.63,-72.6299999999992,72.6299999999992,0.511204190987513
2024,8,4,20,12857.0,12786.5,70.5,70.5,0.5513627654166504
2024,8,4,23,11345.0,11270.05,74.95000000000073,74.95000000000073,0.6650369785404744
2024,8,5,2,9951.0,9941.59,9.409999999999854,9.409999999999854,0.09465286739847302
2024,8,5,5,9060.0,9260.07,-200.0699999999997,200.0699999999997,2.16056682076917
2024,8,5,8,10082.0,9789.34,292.65999999999985,292.65999999999985,2.98957845983488
2024,8,5,11,12438.0,12085.38,352.6200000000008,352.6200000000008,2.917740277922588
2024,8,5,14,13506.0,12876.96,629.0400000000009,629.0400000000009,4.885003913967279
2024,8,5,17,13750.0,13209.05,540.9500000000007,540.9500000000007,4.095298299272096
2024,8,5,20,12534.0,12133.57,400.4300000000003,400.4300000000003,3.300182881048202
2024,8,5,23,11314.0,10995.86,318.1399999999994,318.1399999999994,2.893270740078533
2024,8,6,2,9825.0,9687.62,137.3799999999992,137.3799999999992,1.4180985629081155
2024,8,6,5,9072.0,9186.38,-114.3799999999992,114.3799999999992,1.245104165079163
2024,8,6,8,9528.0,9374.19,153.8099999999995,153.8099999999995,1.6407817635443647
2024,8,6,11,11300.0,11139.74,160.26000000000022,160.26000000000022,1.4386332176514014
2024,8,6,14,12183.0,11716.27,466.72999999999956,466.72999999999956,3.983605703863086
2024,8,6,17,12668.0,12160.15,507.85000000000036,507.85000000000036,4.176346508883529
2024,8,6,20,12083.0,11522.66,560.3400000000001,560.3400000000001,4.862939633730408
2024,8,6,23,11244.0,11034.99,209.01000000000022,209.01000000000022,1.8940660571509373
2024,8,0,2,9611.0,9431.09,179.90999999999985,179.90999999999985,1.907626796054325
2024,8,0,5,8951.0,8937.84,13.159999999999854,13.159999999999854,0.1472391539790358
2024,8,0,8,10946.0,10926.41,19.590000000000146,19.590000000000146,0.17929036161008186
2024,8,0,11,12817.0,12488.65,328.35000000000036,328.35000000000036,2.629187302070283
2024,8,0,14,14032.0,13503.8,528.2000000000007,528.2000000000007,3.9114915801478163
2024,8,0,17,14133.0,13648.0,485.0,485.0,3.5536342321219223
2024,8,0,20,12809.0,12361.94,447.0599999999995,447.0599999999995,3.616422665050951
2024,8,0,23,11434.0,11154.33,279.6700000000001,279.6700000000001,2.507277442930235
2024,8,1,2,9374.0,9622.63,-248.6299999999992,248.6299999999992,2.5838050512177984
2024,8,1,5,8747.0,9346.52,-599.5200000000004,599.5200000000004,6.414365988624647
2024,8,1,8,10757.0,11093.19,-336.1900000000005,336.1900000000005,3.030598051597426
2024,8,1,11,12640.0,13249.22,-609.2199999999993,609.2199999999993,4.598157476440118
2024,8,1,14,13897.0,14175.33,-278.3299999999999,278.3299999999999,1.963481626177309
2024,8,1,17,14024.0,14227.07,-203.0699999999997,203.0699999999997,1.4273494120714927
2024,8,1,20,12617.0,12483.8,133.20000000000073,133.20000000000073,1.066982809721405
2024,8,1,23,11136.0,11081.4,54.600000000000364,54.600000000000364,0.49271752666630897
2024,8,2,2,9476.0,9868.72,-392.71999999999935,392.71999999999935,3.9794421161001563
2024,8,2,5,8928.0,9256.98,-328.97999999999956,328.97999999999956,3.5538588178866064
2024,8,2,8,10740.0,10780.27,-40.27000000000044,40.27000000000044,0.3735527959874886
2024,8,2,11,12611.0,12716.01,-105.01000000000022,105.01000000000022,0.825809353720233
2024,8,2,14,13805.0,13645.42,159.57999999999993,159.57999999999993,1.1694766449108926
2024,8,2,17,13845.0,13872.08,-27.079999999999927,27.079999999999927,0.1952122536778906
2024,8,2,20,12857.0,12828.11,28.889999999999418,28.889999999999418,0.22520854591985426
2024,8,2,23,11381.0,11280.63,100.3700000000008,100.3700000000008,0.889755270760594
2024,8,3,2,9717.0,9822.76,-105.76000000000022,105.76000000000022,1.076683131828531
2024,8,3,5,9150.0,9368.82,-218.8199999999997,218.8199999999997,2.3356196404669927
2024,8,3,8,10872.0,10661.68,210.3199999999997,210.3199999999997,1.9726722242648411
2024,8,3,11,13017.0,12926.53,90.46999999999935,90.46999999999935,0.699878466997712
2024,8,3,14,14370.0,13852.54,517.4599999999991,517.4599999999991,3.735488220932761
2024,8,3,17,14391.0,13914.35,476.64999999999964,476.64999999999964,3.42560018973218
2024,8,3,20,13002.0,12465.74,536.2600000000002,536.2600000000002,4.301870566849623
2024,8,3,23,11592.0,11229.23,362.77000000000044,362.77000000000044,3.2305866029994976
2024,8,4,2,9739.0,9951.74,-212.73999999999978,212.73999999999978,2.137716620410097
2024,8,4,5,9125.0,9354.11,-229.11000000000058,229.11000000000058,2.449297688395802
2024,8,4,8,10783.0,11029.14,-246.13999999999942,246.13999999999942,2.2317243230206474
2024,8,4,11,12761.0,12900.44,-139.4400000000005,139.4400000000005,1.080893364877481
2024,8,4,14,14075.0,13917.55,157.45000000000073,157.45000000000073,1.1313054380979464
2024,8,4,17,14250.0,14036.14,213.86000000000058,213.86000000000058,1.5236382652210694
2024,8,4,20,12907.0,12573.13,333.8700000000008,333.8700000000008,2.6554247033157283
2024,8,4,23,11495.0,11339.65,155.35000000000036,155.35000000000036,1.369971736341072
2024,8,5,2,9632.0,9941.5,-309.5,309.5,3.1132122919076597
2024,8,5,5,8805.0,9387.95,-582.9500000000007,582.9500000000007,6.209555866829294
2024,8,5,8,9550.0,10142.91,-592.9099999999999,592.9099999999999,5.845561086512646
2024,8,5,11,11797.0,12185.83,-388.8299999999999,388.8299999999999,3.1908372265163716
2024,8,5,14,12861.0,12942.97,-81.96999999999935,81.96999999999935,0.6333167735071575
2024,8,5,17,13200.0,13077.08,122.92000000000007,122.92000000000007,0.9399651910059438
2024,8,5,20,12109.0,12047.3,61.70000000000073,61.70000000000073,0.5121479501631132
2024,8,5,23,10979.0,11162.31,-183.3099999999995,183.3099999999995,1.642222801552721
2024,8,6,2,9480.0,9650.83,-170.82999999999993,170.82999999999993,1.770106819827931
2024,8,6,5,8687.0,9332.56,-645.5599999999995,645.5599999999995,6.9172874323872495
2024,8,6,8,9138.0,9458.37,-320.3700000000008,320.3700000000008,3.387158675332016
2024,8,6,11,11016.0,11337.15,-321.14999999999964,321.14999999999964,2.8327225096254316
2024,8,6,14,11963.0,12159.18,-196.1800000000003,196.1800000000003,1.6134311688781668
2024,8,6,17,12573.0,12475.85,97.14999999999964,97.14999999999964,0.7787044570109423
2024,8,6,20,11978.0,11811.85,166.14999999999964,166.14999999999964,1.4066382488771838
2024,8,6,23,11209.0,11306.91,-97.90999999999985,97.90999999999985,0.8659306565631093
2024,8,0,2,9465.0,9598.48,-133.47999999999956,133.47999999999956,1.390636850834711
2024,8,0,5,8826.0,9230.12,-404.1200000000008,404.1200000000008,4.378274605313916
2024,8,0,8,10782.0,10729.97,52.030000000000655,52.030000000000655,0.4849034992642166
2024,8,0,11,12822.0,13318.38,-496.3799999999992,496.3799999999992,3.727029863992462
2024,8,0,14,14182.0,14359.29,-177.29000000000087,177.29000000000087,1.2346710735697994
2024,8,0,17,14308.0,14230.14,77.86000000000058,77.86000000000058,0.5471485171614656
2024,8,0,20,12859.0,12816.85,42.149999999999636,42.149999999999636,0.3288639564323499
2024,8,0,23,11469.0,12631.31,-1162.3099999999995,1162.3099999999995,9.201816755348412
2024,8,1,2,9781.0,10031.1,-250.10000000000036,250.10000000000036,2.493246004924688
2024,8,1,5,9156.0,9805.43,-649.4300000000003,649.4300000000003,6.623166959531609
2024,8,1,8,10818.0,10670.93,147.0699999999997,147.0699999999997,1.378230388541577
2024,8,1,11,13460.0,13009.48,450.52000000000044,450.52000000000044,3.4630131258128722
2024,8,1,14,14956.0,14293.89,662.1100000000006,662.1100000000006,4.6321190382744
2024,8,1,17,15104.0,14324.67,779.3299999999999,779.3299999999999,5.440474370439249
2024,8,1,20,13598.0,12853.2,744.7999999999993,744.7999999999993,5.794665919770946
2024,8,1,23,12127.0,11490.19,636.8099999999995,636.8099999999995,5.542206003556072
2024,8,2,2,9834.0,9831.7,2.2999999999992724,2.2999999999992724,0.023393716244385732
2024,8,2,5,9105.0,9384.76,-279.7600000000002,279.7600000000002,2.981003243556577
2024,8,2,8,10687.0,10990.11,-303.1100000000006,303.1100000000006,2.758025169902763
2024,8,2,11,12765.0,12959.7,-194.70000000000073,194.70000000000073,1.502349591425733
2024,8,2,14,14067.0,13819.53,247.46999999999935,247.46999999999935,1.7907266021348
2024,8,2,17,14213.0,13723.51,489.4899999999998,489.4899999999998,3.566798872883102
2024,8,2,20,12767.0,12232.83,534.1700000000001,534.1700000000001,4.366691926561557
2024,8,2,23,11517.0,10956.93,560.0699999999997,560.0699999999997,5.111559533555473
2024,8,3,2,9758.0,9652.62,105.3799999999992,105.3799999999992,1.091724319407572
2024,8,3,5,9041.0,9266.25,-225.25,225.25,2.430864697153649
2024,8,3,8,10758.0,10754.88,3.1200000000008004,3.1200000000008004,0.029010086583958174
2024,8,3,11,12726.0,12777.0,-51.0,51.0,0.39915473115754874
2024,8,3,14,13970.0,13658.27,311.72999999999956,311.72999999999956,2.282353475220504
2024,8,3,17,14110.0,13879.85,230.14999999999964,230.14999999999964,1.6581591299617764
2024,8,3,20,12711.0,12653.39,57.61000000000058,57.61000000000058,0.4552930084348984
2024,8,3,23,11361.0,11498.42,-137.42000000000007,137.42000000000007,1.1951207209338333
2024,8,4,2,9527.0,9848.86,-321.8600000000006,321.8600000000006,3.2679924377034557
2024,8,4,5,8880.0,9323.57,-443.5699999999997,443.5699999999997,4.7575124120910735
2024,8,4,8,10457.0,11095.07,-638.0699999999997,638.0699999999997,5.75093262142555
2024,8,4,11,12461.0,13478.7,-1017.7000000000007,1017.7000000000007,7.550431421427888
2024,8,4,14,13869.0,14364.56,-495.5599999999995,495.5599999999995,3.449879425474915
2024,8,4,17,14054.0,14273.46,-219.45999999999913,219.45999999999913,1.5375389008691596
2024,8,4,20,12522.0,12660.77,-138.77000000000044,138.77000000000044,1.0960628776922765
2024,8,4,23,11216.0,11297.45,-81.45000000000073,81.45000000000073,0.7209591544994731
2024,8,5,2,9823.0,10008.58,-185.57999999999993,185.57999999999993,1.8542090886019789
2024,8,5,5,9105.0,9337.25,-232.25,232.25,2.4873490588770784
2024,8,5,8,9868.0,10028.72,-160.71999999999935,160.71999999999935,1.6025973404382547
2024,8,5,11,12006.0,12065.85,-59.850000000000364,59.850000000000364,0.4960280460970455
2024,8,5,14,13065.0,12736.43,328.5699999999997,328.5699999999997,2.579765287447108
2024,8,5,17,13400.0,13141.96,258.0400000000009,258.0400000000009,1.9634818550657656
2024,8,5,20,12197.0,12087.93,109.06999999999971,109.06999999999971,0.9023050265843673
2024,8,5,23,11074.0,11014.68,59.31999999999971,59.31999999999971,0.538554002476692
2024,8,6,2,9522.0,9650.56,-128.5599999999995,128.5599999999995,1.3321506731215544
2024,8,6,5,8839.0,9075.02,-236.02000000000044,236.02000000000044,2.6007656181474026
2024,8,6,8,9241.0,9339.21,-98.20999999999913,98.20999999999913,1.0515878752057095
2024,8,6,11,11077.0,11206.17,-129.17000000000007,129.17000000000007,1.1526685745442027
2024,8,6,14,12026.0,12032.11,-6.110000000000582,6.110000000000582,0.050780785747475556
2024,8,6,17,12460.0,12282.04,177.95999999999913,177.95999999999913,1.4489449635402516
2024,8,6,20,11879.0,11775.87,103.1299999999992,103.1299999999992,0.8757739343250155
2024,8,6,23,11301.0,11179.61,121.38999999999942,121.38999999999942,1.0858160526172147
2024,8,0,2,9555.0,9605.89,-50.88999999999942,50.88999999999942,0.529779125099282
2024,8,0,5,8813.0,9280.99,-467.9899999999998,467.9899999999998,5.042457755045526
2024,8,0,8,10404.0,10911.66,-507.65999999999985,507.65999999999985,4.65245434700128
2024,8,0,11,12336.0,13103.3,-767.2999999999993,767.2999999999993,5.855776789053134
2024,8,0,14,13507.0,14202.92,-695.9200000000001,695.9200000000001,4.899837498204595
2024,8,0,17,13818.0,13910.48,-92.47999999999956,92.47999999999956,0.6648224935444325
2024,8,0,20,12644.0,12640.13,3.8700000000008004,3.8700000000008004,0.030616773719896875
2024,8,0,23,11458.0,11285.9,172.10000000000036,172.10000000000036,1.5249116153784845
2024,8,1,2,9807.0,9945.46,-138.45999999999913,138.45999999999913,1.3921930207350806
2024,8,1,5,9116.0,9271.59,-155.59000000000015,155.59000000000015,1.6781371911398169
2024,8,1,8,10827.0,10840.5,-13.5,13.5,0.12453300124533001
2024,8,1,11,12905.0,13264.08,-359.0799999999999,359.0799999999999,2.7071609942038943
2024,8,1,14,14080.0,14472.55,-392.5499999999993,392.5499999999993,2.712376188024911
2024,8,1,17,14218.0,14202.35,15.649999999999636,15.649999999999636,0.11019303143493603
2024,8,1,20,12988.0,12980.55,7.450000000000728,7.450000000000728,0.057393561906088165
2024,8,1,23,11563.0,11831.28,-268.28000000000065,268.28000000000065,2.2675483971303243
2024,8,2,2,9856.0,10401.85,-545.8500000000004,545.8500000000004,5.247624220691515
2024,8,2,5,9171.0,9829.68,-658.6800000000003,658.6800000000003,6.700930243914352
2024,8,2,8,10718.0,11003.83,-285.8299999999999,285.8299999999999,2.59755012572895
2024,8,2,11,12926.0,13756.92,-830.9200000000001,830.9200000000001,6.040014770748104
2024,8,2,14,14260.0,14711.6,-451.60000000000036,451.60000000000036,3.069686505886514
2024,8,2,17,14130.0,14088.99,41.01000000000022,41.01000000000022,0.29107835267112986
2024,8,2,20,12807.0,12597.68,209.3199999999997,209.3199999999997,1.6615757822075152
2024,8,2,23,11448.0,11232.8,215.20000000000073,215.20000000000073,1.9158179616836475
2024,8,3,2,9889.0,9695.14,193.86000000000058,193.86000000000058,1.9995585417023436
2024,8,3,5,9216.0,9088.69,127.30999999999949,127.30999999999949,1.4007519235445316
2024,8,3,8,10743.0,10570.22,172.78000000000065,172.78000000000065,1.6345922790632614
2024,8,3,11,12606.0,12865.43,-259.4300000000003,259.4300000000003,2.0164891496047956
2024,8,3,14,13695.0,13540.48,154.52000000000044,154.52000000000044,1.1411707709032504
2024,8,3,17,13720.0,13332.93,387.0699999999997,387.0699999999997,2.9031128191627777
2024,8,3,20,12466.0,12183.08,282.9200000000001,282.9200000000001,2.3222370697721764
2024,8,3,23,11208.0,11111.06,96.94000000000051,96.94000000000051,0.8724640133344661
2024,8,4,2,9519.0,9827.56,-308.5599999999995,308.5599999999995,3.139741705977878
2024,8,4,5,8825.0,9233.32,-408.3199999999997,408.3199999999997,4.422244653060868
2024,8,4,8,10429.0,10872.07,-443.0699999999997,443.0699999999997,4.075304886741896
2024,8,4,11,12552.0,12798.82,-246.8199999999997,246.8199999999997,1.9284590298168092
2024,8,4,14,13627.0,13575.54,51.45999999999913,51.45999999999913,0.3790641108935565
2024,8,4,17,13617.0,13240.76,376.2399999999998,376.2399999999998,2.8415287340001614
2024,8,4,20,12344.0,11971.19,372.8099999999995,372.8099999999995,3.114226739363417
2024,8,4,23,11000.0,10904.91,95.09000000000015,95.09000000000015,0.8719925244683372
2024,8,5,2,9439.0,9573.5,-134.5,134.5,1.4049198307828903
2024,8,5,5,8830.0,9177.08,-347.0799999999999,347.0799999999999,3.7820308856411833
2024,8,5,8,9472.0,9907.37,-435.3700000000008,435.3700000000008,4.394405377007225
2024,8,5,11,11276.0,11460.04,-184.04000000000087,184.04000000000087,1.605928077039878
2024,8,5,14,12324.0,12382.85,-58.850000000000364,58.850000000000364,0.475254081249473
2024,8,5,17,12538.0,12793.16,-255.15999999999985,255.15999999999985,1.994503312707727
2024,8,5,20,11515.0,11655.42,-140.42000000000007,140.42000000000007,1.2047613899799412
2024,8,5,23,10525.0,10727.22,-202.21999999999935,202.21999999999935,1.8851109607148857
2024,8,6,2,9121.0,9394.51,-273.5100000000002,273.5100000000002,2.911381221585801
2024,8,6,5,8451.0,8852.47,-401.46999999999935,401.46999999999935,4.535118447167846
2024,8,6,8,9002.0,9234.58,-232.57999999999993,232.57999999999993,2.518576914163935
2024,8,6,11,10683.0,10690.08,-7.079999999999927,7.079999999999927,0.066229625970993
2024,8,6,14,11547.0,11440.43,106.56999999999971,106.56999999999971,0.9315209305943895
2024,8,6,17,11999.0,11773.82,225.1800000000003,225.1800000000003,1.9125483487941919
2024,8,6,20,11480.0,11544.73,-64.72999999999956,64.72999999999956,0.5606887298360339
2024,8,6,23,10841.0,10820.45,20.549999999999272,20.549999999999272,0.18991816421682345
2024,9,0,2,9041.0,9234.74,-193.73999999999978,193.73999999999978,2.0979475329029276
